Bin Code|Label List Site Key|Label List Description|Label List Zip|Origin Point Site Key|Origin Point Description|Drop Ship Site Key Primary|Drop Ship Site Description Primary|Drop Ship Site Address Primary|Drop Ship Site Csz Primary|Drop Ship Site Note Primary|Shipping Carrier Primary|Shipping Method Primary|Container Type Primary|Label Type Primary|Regional Carrier Hub Primary|Days Of The Week Primary|Scac Primary|Account Id Primary|Bin Code Secondary|Drop Ship Site Key Secondary|Drop Ship Site Description Secondary|Drop Ship Site Address Secondary|Drop Ship Site Csz Secondary|Drop Ship Site Note Secondary|Shipping Carrier Secondary|Shipping Method Secondary|Container Type Secondary|Label Type Secondary|Regional Carrier Hub Secondary|Days Of The Week Secondary|Scac Secondary|Account Id Secondary|Is Aptb|Is Scsc
D60-N-212|PW17756|SAINT CHARLES MO|63301|KW20787|KANSAS CITY NDC|PW17756|SAINT CHARLES|1890 1ST CAPITOL DR|SAINT CHARLES MO 633019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-212|PW17756|SAINT CHARLES|1890 1ST CAPITOL DR|SAINT CHARLES MO 633019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-213|PW15741|ARNOLD MO|63010|KW20787|KANSAS CITY NDC|PW15741|ARNOLD|1314 JEFFCO BLVD|ARNOLD MO 630109998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-213|PW15741|ARNOLD|1314 JEFFCO BLVD|ARNOLD MO 630109998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-214|BW16581|KANSAS CITY MO|64118|KW20787|KANSAS CITY NDC|BW16581|GLADSTONE|7170 N BROADWAY ST|KANSAS CITY MO 641189998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-214|BW16581|GLADSTONE|7170 N BROADWAY ST|KANSAS CITY MO 641189998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-215|PW16344|DEXTER MO|63841|KW20787|KANSAS CITY NDC|PW16344|DEXTER|202 E STODDARD ST|DEXTER MO 638419998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-215|PW16344|DEXTER|202 E STODDARD ST|DEXTER MO 638419998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-216|BW17956|SAINT LOUIS MO|63129|KW20787|KANSAS CITY NDC|BW17956|SOUTH COUNTY|5636 TELEGRAPH RD|SAINT LOUIS MO 631299998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-216|BW17956|SOUTH COUNTY|5636 TELEGRAPH RD|SAINT LOUIS MO 631299998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-217|PW16696|HANNIBAL MO|63401|KW20787|KANSAS CITY NDC|PW16696|HANNIBAL|801 BROADWAY|HANNIBAL MO 634019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-217|PW16696|HANNIBAL|801 BROADWAY|HANNIBAL MO 634019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-218|PW18629|WEST PLAINS MO|65775|KW20787|KANSAS CITY NDC|PW18629|WEST PLAINS|212 WASHINGTON AVE|WEST PLAINS MO 657759998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-218|PW18629|WEST PLAINS|212 WASHINGTON AVE|WEST PLAINS MO 657759998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-219|PW16296|CUBA MO|65453|KW20787|KANSAS CITY NDC|PW16296|CUBA|703 W WASHINGTON ST|CUBA MO 654539998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-219|PW16296|CUBA|703 W WASHINGTON ST|CUBA MO 654539998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-220|PW16625|GRANDVIEW MO|64030|KW20787|KANSAS CITY NDC|PW16625|GRANDVIEW|1415 MAIN ST|GRANDVIEW MO 640309998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-220|PW16625|GRANDVIEW|1415 MAIN ST|GRANDVIEW MO 640309998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-221|PW16486|FESTUS MO|63028|KW20787|KANSAS CITY NDC|PW16486|FESTUS|109 WALNUT ST|FESTUS MO 630289998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-221|PW16486|FESTUS|109 WALNUT ST|FESTUS MO 630289998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-222|PW16850|JACKSON MO|63755|KW20787|KANSAS CITY NDC|PW16850|JACKSON|210 E MAIN ST|JACKSON MO 637559998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-222|PW16850|JACKSON|210 E MAIN ST|JACKSON MO 637559998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-223|PW17037|LIBERTY MO|64068|KW20787|KANSAS CITY NDC|PW17037|LIBERTY|1000 PROGRESS DR|LIBERTY MO 640689998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-223|PW17037|LIBERTY|1000 PROGRESS DR|LIBERTY MO 640689998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-224|PW16520|FORT LEONARD WOOD MO|65473|KW20787|KANSAS CITY NDC|PW16520|FORT LEONARD WOOD|233 ILLINOIS AVE STE 1|FORT LEONARD WOOD MO 654739998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-224|PW16520|FORT LEONARD WOOD|233 ILLINOIS AVE STE 1|FORT LEONARD WOOD MO 654739998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-225|PW17239|MEXICO MO|65265|KW20787|KANSAS CITY NDC|PW17239|MEXICO|420 W JACKSON ST|MEXICO MO 652659998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-225|PW17239|MEXICO|420 W JACKSON ST|MEXICO MO 652659998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-226|PW16066|CAMDENTON MO|65020|KW20787|KANSAS CITY NDC|PW16066|CAMDENTON|625 W US HIGHWAY 54|CAMDENTON MO 650209998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-226|PW16066|CAMDENTON|625 W US HIGHWAY 54|CAMDENTON MO 650209998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-227|PW18574|WARRENSBURG MO|64093|KW20787|KANSAS CITY NDC|PW18574|WARRENSBURG|201 E GAY ST|WARRENSBURG MO 640939998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-227|PW18574|WARRENSBURG|201 E GAY ST|WARRENSBURG MO 640939998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-228|PW12478|COLLINSVILLE IL|62234|KW20787|KANSAS CITY NDC|PW12478|COLLINSVILLE|1610 EASTPORT PLAZA DR|COLLINSVILLE IL 622349998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-228|PW12478|COLLINSVILLE|1610 EASTPORT PLAZA DR|COLLINSVILLE IL 622349998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-229|PW12346|CENTRALIA IL|62801|KW20787|KANSAS CITY NDC|PW12346|CENTRALIA|314 S POPLAR ST|CENTRALIA IL 628019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-229|PW12346|CENTRALIA|314 S POPLAR ST|CENTRALIA IL 628019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-230|PW13989|MOLINE IL|61265|KW20787|KANSAS CITY NDC|PW13989|MOLINE|514 17TH ST|MOLINE IL 612652167|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-230|PW13989|MOLINE|514 17TH ST|MOLINE IL 612652167|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-231|4012043|MOUNT VERNON IL|62864|KW20787|KANSAS CITY NDC|4012043|MOUNT VERNON CARRIER ANNEX|1301 BROADWAY ST|MOUNT VERNON IL 628649997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-231|4012043|MOUNT VERNON CARRIER ANNEX|1301 BROADWAY ST|MOUNT VERNON IL 628649997|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-232|PW14228|O FALLON IL|62269|KW20787|KANSAS CITY NDC|PW14228|O FALLON|1111 S LINCOLN AVE|O FALLON IL 622699998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-232|PW14228|O FALLON|1111 S LINCOLN AVE|O FALLON IL 622699998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-233|PW13059|GALESBURG IL|61401|KW20787|KANSAS CITY NDC|PW13059|GALESBURG|476 E MAIN ST STE A|GALESBURG IL 614019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-233|PW13059|GALESBURG|476 E MAIN ST STE A|GALESBURG IL 614019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-234|PW14652|ROCK ISLAND IL|61201|KW20787|KANSAS CITY NDC|PW14652|ROCK ISLAND|2633 11TH ST|ROCK ISLAND IL 612019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-234|PW14652|ROCK ISLAND|2633 11TH ST|ROCK ISLAND IL 612019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-235|PW13828|MARION IL|62959|KW20787|KANSAS CITY NDC|PW13828|MARION|205 E MAIN ST|MARION IL 629599998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-235|PW13828|MARION|205 E MAIN ST|MARION IL 629599998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-236|PW14549|QUINCY IL|62301|KW20787|KANSAS CITY NDC|PW14549|QUINCY|3535 LOCUST ST|QUINCY IL 623019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-236|PW14549|QUINCY|3535 LOCUST ST|QUINCY IL 623019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-237|PW18466|TROY MO|63379|KW20787|KANSAS CITY NDC|PW18466|TROY|350 E CHERRY ST|TROY MO 633799998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-237|PW18466|TROY|350 E CHERRY ST|TROY MO 633799998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-238|PW18621|WENTZVILLE MO|63385|KW20787|KANSAS CITY NDC|PW18621|WENTZVILLE|762 LUETKENHAUS BLVD|WENTZVILLE MO 633859998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-238|PW18621|WENTZVILLE|762 LUETKENHAUS BLVD|WENTZVILLE MO 633859998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-239|PW16833|IMPERIAL MO|63052|KW20787|KANSAS CITY NDC|PW16833|IMPERIAL|6035 W OUTER RD|IMPERIAL MO 630529998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-239|PW16833|IMPERIAL|6035 W OUTER RD|IMPERIAL MO 630529998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-240|BW20186|OVERLAND PARK KS|66213|KW20787|KANSAS CITY NDC|BW20186|BLUE VALLEY|12433 ANTIOCH RD|OVERLAND PARK KS 662139998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-240|BW20186|BLUE VALLEY|12433 ANTIOCH RD|OVERLAND PARK KS 662139998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-241|SW20329|KANSAS CITY KS|66101|KW20787|KANSAS CITY NDC|SW20329|CIVIC CENTER|550 NEBRASKA AVE|KANSAS CITY KS 661019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-241|SW20329|CIVIC CENTER|550 NEBRASKA AVE|KANSAS CITY KS 661019998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-242|SW20762|LAWRENCE KS|66046|KW20787|KANSAS CITY NDC|SW20762|JAYHAWK|1901 W 31ST ST|LAWRENCE KS 660469998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-242|SW20762|JAYHAWK|1901 W 31ST ST|LAWRENCE KS 660469998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-243|PW21166|OTTAWA KS|66067|KW20787|KANSAS CITY NDC|PW21166|OTTAWA|401 S HICKORY ST|OTTAWA KS 660679998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-243|PW21166|OTTAWA|401 S HICKORY ST|OTTAWA KS 660679998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-244|BW20866|LENEXA KS|66215|KW20787|KANSAS CITY NDC|BW20866|LENEXA|8820 MONROVIA ST|LENEXA KS 662159998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-244|BW20866|LENEXA|8820 MONROVIA ST|LENEXA KS 662159998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-245|4001838|PAOLA KS|66071|KW20787|KANSAS CITY NDC|4001838|PAOLA CARRIER ANNEX|1680 INDUSTRIAL PARK DR|PAOLA KS 660719530|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-245|4001838|PAOLA CARRIER ANNEX|1680 INDUSTRIAL PARK DR|PAOLA KS 660719530|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-246|BW21388|SHAWNEE KS|66203|KW20787|KANSAS CITY NDC|BW21388|SHAWNEE|6201 NIEMAN RD|SHAWNEE KS 662039998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-246|BW21388|SHAWNEE|6201 NIEMAN RD|SHAWNEE KS 662039998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-247|SW21115|WICHITA KS|67204|KW20787|KANSAS CITY NDC|SW21115|NORTH WICHITA|2325 N ARKANSAS AVE|WICHITA KS 672049998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-247|SW21115|NORTH WICHITA|2325 N ARKANSAS AVE|WICHITA KS 672049998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-248|PW20427|DERBY KS|67037|KW20787|KANSAS CITY NDC|PW20427|DERBY|201 W GREENWAY ST|DERBY KS 670379998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-248|PW20427|DERBY|201 W GREENWAY ST|DERBY KS 670379998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-249|PW21142|OLATHE KS|66061|KW20787|KANSAS CITY NDC|PW21142|OLATHE|110 N CHESTNUT ST|OLATHE KS 660619998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-249|PW21142|OLATHE|110 N CHESTNUT ST|OLATHE KS 660619998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-250|BW17874|SAINT LOUIS MO|63126|KW20787|KANSAS CITY NDC|BW17874|SAPPINGTON|11662 GRAVOIS RD|SAINT LOUIS MO 631269998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-250|BW17874|SAPPINGTON|11662 GRAVOIS RD|SAINT LOUIS MO 631269998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-251|BW17396|KANSAS CITY MO|64116|KW20787|KANSAS CITY NDC|BW17396|NORTH KANSAS CITY|820 ARMOUR RD|KANSAS CITY MO 641169998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-251|BW17396|NORTH KANSAS CITY|820 ARMOUR RD|KANSAS CITY MO 641169998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-252|SW17543|SAINT LOUIS MO|63108|KW20787|KANSAS CITY NDC|SW17543|MARIAN OLDHAM|4021 LACLEDE AVE|SAINT LOUIS MO 631089998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-252|SW17543|MARIAN OLDHAM|4021 LACLEDE AVE|SAINT LOUIS MO 631089998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-253|SW17972|SAINT LOUIS MO|63139|KW20787|KANSAS CITY NDC|SW17972|SOUTHWEST|3232 CLIFTON AVE|SAINT LOUIS MO 631399998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-253|SW17972|SOUTHWEST|3232 CLIFTON AVE|SAINT LOUIS MO 631399998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-254|PW16532|FREDERICKTOWN MO|63645|KW20787|KANSAS CITY NDC|PW16532|FREDERICKTOWN|155 S MAIN ST|FREDERICKTOWN MO 636459998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-254|PW16532|FREDERICKTOWN|155 S MAIN ST|FREDERICKTOWN MO 636459998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-255|SW1C582|LEES SUMMIT MO|64064|KW20787|KANSAS CITY NDC|SW1C582|R B RICE|1951 NE RICE RD|LEES SUMMIT MO 640649998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-255|SW1C582|R B RICE|1951 NE RICE RD|LEES SUMMIT MO 640649998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-256|SW17070|KANSAS CITY MO|64138|KW20787|KANSAS CITY NDC|SW17070|LONGVIEW|8800 RAYTOWN RD|KANSAS CITY MO 641389998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-256|SW17070|LONGVIEW|8800 RAYTOWN RD|KANSAS CITY MO 641389998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-257|PW17169|MARSHFIELD MO|65706|KW20787|KANSAS CITY NDC|PW17169|MARSHFIELD|203 N CLAY ST|MARSHFIELD MO 657069998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-257|PW17169|MARSHFIELD|203 N CLAY ST|MARSHFIELD MO 657069998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-258|4012149|SAINT LOUIS MO|63116|KW20787|KANSAS CITY NDC|4012149|GRAVOIS CARRIER ANNEX|4039 BINGHAM AVE|SAINT LOUIS MO 631169998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-258|4012149|GRAVOIS CARRIER ANNEX|4039 BINGHAM AVE|SAINT LOUIS MO 631169998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-N-259|SW16746|KANSAS CITY MO|64134|KW20787|KANSAS CITY NDC|SW16746|HICKMAN MILLS|6921 E 111TH ST|KANSAS CITY MO 641349998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Monday-Friday|USPS||D60-N-259|SW16746|HICKMAN MILLS|6921 E 111TH ST|KANSAS CITY MO 641349998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||As Needed|USPS||false|true
D60-O-270|PW10958|MARSHALLTOWN IA|50158|KW20788|KANSAS CITY NDC|PW10958|MARSHALLTOWN|309 E LINN ST|MARSHALLTOWN IA 501589998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|DSM|Monday-Thursday|FCCD||D60-OO-270|PW10958|MARSHALLTOWN|309 E LINN ST|MARSHALLTOWN IA 501589998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-271|4W11644|URBANDALE IA|50322|KW20789|KANSAS CITY NDC|4W11644|URBANDALE|7755 DOUGLAS AVE|URBANDALE IA 503223066|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|DSM|Monday-Thursday|FCCD||D60-OO-271|4W11644|URBANDALE|7755 DOUGLAS AVE|URBANDALE IA 503223066|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-272|SW10105|DES MOINES IA|50310|KW20790|KANSAS CITY NDC|SW10105|BEAVERDALE|4023 URBANDALE AVE|DES MOINES IA 503104000|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|DSM-83|Monday-Thursday|FCCD||D60-OO-272|SW10105|BEAVERDALE|4023 URBANDALE AVE|DES MOINES IA 503104000|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-273|SW11642|DES MOINES IA|50311|KW20791|KANSAS CITY NDC|SW11642|UNIVERSITY STATION|2323 FOREST AVE|DES MOINES IA 503113198|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|DSM|Monday-Thursday|FCCD||D60-OO-273|SW11642|UNIVERSITY STATION|2323 FOREST AVE|DES MOINES IA 503113198|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-274|S014792|DES MOINES IA|50313|KW20792|KANSAS CITY NDC|S014792|EAST SIDE|1501 E FLEMING AVE|DES MOINES IA 503133933|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|DSM|Monday-Thursday|FCCD||D60-OO-274|S014792|EAST SIDE|1501 E FLEMING AVE|DES MOINES IA 503133933|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-275|PW10953|MARION IA|52302|KW20793|KANSAS CITY NDC|PW10953|MARION|3800 HIGHWAY 151|MARION IA 523029998|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|DSM|Monday-Thursday|FCCD||D60-OO-275|PW10953|MARION|3800 HIGHWAY 151|MARION IA 523029998|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
D60-O-276|SW11131|DAVENPORT IA|52806|KW20794|KANSAS CITY NDC|SW11131|NORTHWEST|4018 MARQUETTE ST|DAVENPORT IA 528069715|OPEN AND DISTRIBUTE AT:|1ST_CHOICE|REGIONAL_CARRIER|BAG|3RD_PARTY_BAG|DSM|Monday-Thursday|FCCD||D60-OO-276|SW11131|NORTHWEST|4018 MARQUETTE ST|DAVENPORT IA 528069715|OPEN AND DISTRIBUTE AT:|USPS|PMOD_BAG|BAG|PMOD_BAG||Friday|USPS||false|true
